"STATION","NAME","DATE","TMAX"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","1996-09-28","75"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","1996-09-29","72"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","1996-09-30","65"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","1996-10-01","66"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","1996-10-02","72"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","1996-10-03","84"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","1996-10-04","70"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","1996-10-05","66"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","1996-10-06","65"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","1996-10-07","60"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","1996-10-08","78"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","1996-10-09","70"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","1996-10-10","72"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","1996-10-11","69"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","1996-10-12","69"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","1996-10-13","73"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","1996-10-14","79"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","1996-10-15","81"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","1996-10-16","80"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","1996-10-17","83"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","1996-10-18","67"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","1996-10-19","63"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","1996-10-20","68"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","1996-10-21","79"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","1996-10-22","81"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","1996-10-23","69"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","1996-10-24","73"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","1996-10-25","73"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","1996-10-26","75"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","1996-10-27","76"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","1996-10-28","83"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","1996-10-29","85"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","1996-10-30","82"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","1996-10-31","81"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","1996-11-01","73"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","1996-11-02","66"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","1996-11-03","59"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","1996-11-04","61"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","1996-11-05","62"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","1996-11-06","77"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","1996-11-07","75"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","1996-11-08","71"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","1996-11-09","53"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","1996-11-10","51"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","1996-11-11","50"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","1996-11-12","56"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","1996-11-13","58"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","1996-11-14","68"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","1996-11-15","51"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","1996-11-16","55"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","1996-11-17","61"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","1996-11-18","58"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","1996-11-19","67"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","1996-11-20","65"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","1996-11-21","74"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","1996-11-22","56"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","1996-11-23","60"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","1996-11-24","67"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","1996-11-25","70"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","1996-11-26","58"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","1996-11-27","57"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","1996-11-28","60"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","1996-11-29","51"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","1996-11-30","58"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","1996-12-01","66"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","1996-12-02","56"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","1996-12-03","63"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","1996-12-04","55"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","1996-12-05","55"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","1996-12-06","66"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","1996-12-07","67"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","1996-12-08","55"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","1996-12-09","53"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","1996-12-10","68"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","1996-12-11","72"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","1996-12-12","71"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","1996-12-13","59"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","1996-12-14","65"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","1996-12-15","60"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","1996-12-16","56"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","1996-12-17","56"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","1996-12-18","42"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","1996-12-19","34"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","1996-12-20","35"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","1996-12-21","44"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","1996-12-22","56"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","1996-12-23","68"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","1996-12-24","61"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","1996-12-25","53"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","1996-12-26","49"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","1996-12-27","52"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","1996-12-28","62"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","1996-12-29","69"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","1996-12-30","72"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","1996-12-31","71"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","1997-01-01","65"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","1997-01-02","71"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","1997-01-03","72"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","1997-01-04","74"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","1997-01-05","70"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","1997-01-06","54"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","1997-01-07","47"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","1997-01-08","42"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","1997-01-09","43"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","1997-01-10","51"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","1997-01-11","36"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","1997-01-12","42"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","1997-01-13","44"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","1997-01-14","53"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","1997-01-15","57"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","1997-01-16","53"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","1997-01-17","30"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","1997-01-18","38"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","1997-01-19","53"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","1997-01-20","61"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","1997-01-21","70"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","1997-01-22","65"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","1997-01-23","68"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","1997-01-24","62"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","1997-01-25","63"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","1997-01-26","57"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","1997-01-27","65"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","1997-01-28","62"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","1997-01-29","47"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","1997-01-30","50"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","1997-01-31","62"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","1997-02-01","64"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","1997-02-02","65"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","1997-02-03","64"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","1997-02-04","70"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","1997-02-05","61"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","1997-02-06","56"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","1997-02-07","65"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","1997-02-08","52"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","1997-02-09","48"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","1997-02-10","45"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","1997-02-11","46"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","1997-02-12","50"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","1997-02-13","45"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","1997-02-14","43"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","1997-02-15","55"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","1997-02-16","61"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","1997-02-17","65"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","1997-02-18","69"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","1997-02-19","72"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","1997-02-20","77"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","1997-02-21","72"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","1997-02-22","64"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","1997-02-23","58"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","1997-02-24","58"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","1997-02-25","60"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","1997-02-26","55"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","1997-02-27","71"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","1997-02-28","69"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","1997-03-01","80"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","1997-03-02","78"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","1997-03-03","77"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","1997-03-04","78"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","1997-03-05","80"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","1997-03-06","62"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","1997-03-07","67"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","1997-03-08","74"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","1997-03-09","78"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","1997-03-10","76"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","1997-03-11","78"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","1997-03-12","77"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","1997-03-13","67"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","1997-03-14","72"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","1997-03-15","55"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","1997-03-16","60"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","1997-03-17","65"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","1997-03-18","74"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","1997-03-19","64"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","1997-03-20","69"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","1997-03-21","76"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","1997-03-22","75"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","1997-03-23","67"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","1997-03-24","69"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","1997-03-25","73"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","1997-03-26","67"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","1997-03-27","73"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","1997-03-28","70"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","1997-03-29","79"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","1997-03-30","79"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","1997-03-31","61"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","1997-04-01","67"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","1997-04-02","67"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","1997-04-03","75"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","1997-04-04","76"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","1997-04-05","79"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","1997-04-06","76"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","1997-04-07","67"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","1997-04-08","67"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","1997-04-09","65"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","1997-04-10","65"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","1997-04-11","73"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","1997-04-12","71"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","1997-04-13","62"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","1997-04-14","59"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","1997-04-15","68"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","1997-04-16","72"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","1997-04-17","62"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","1997-04-18","61"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","1997-04-19","78"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","1997-04-20","73"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","1997-04-21","74"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","1997-04-22","75"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","1997-04-23","63"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","1997-04-24","66"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","1997-04-25","69"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","1997-04-26","56"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","1997-04-27","54"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","1997-04-28","74"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","1997-04-29","65"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","1997-04-30","76"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","1997-05-01","78"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","1997-05-02","78"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","1997-05-03","72"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","1997-05-04","65"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","1997-05-05","71"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","1997-05-06","76"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","1997-05-07","76"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","1997-05-08","81"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","1997-05-09","76"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","1997-05-10","69"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","1997-05-11","71"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","1997-05-12","75"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","1997-05-13","71"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","1997-05-14","80"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","1997-05-15","76"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","1997-05-16","71"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","1997-05-17","80"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","1997-05-18","85"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","1997-05-19","82"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","1997-05-20","81"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","1997-05-21","74"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","1997-05-22","77"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","1997-05-23","78"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","1997-05-24","77"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","1997-05-25","76"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","1997-05-26","83"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","1997-05-27","72"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","1997-05-28","63"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","1997-05-29","61"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","1997-05-30","69"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","1997-05-31","77"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","1997-06-01","74"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","1997-06-02","71"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","1997-06-03","73"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","1997-06-04","68"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","1997-06-05","66"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","1997-06-06","66"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","1997-06-07","62"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","1997-06-08","68"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","1997-06-09","74"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","1997-06-10","78"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","1997-06-11","75"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","1997-06-12","84"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","1997-06-13","88"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","1997-06-14","82"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","1997-06-15","81"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","1997-06-16","80"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","1997-06-17","81"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","1997-06-18","80"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","1997-06-19","86"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","1997-06-20","87"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","1997-06-21","81"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","1997-06-22","83"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","1997-06-23","89"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","1997-06-24","87"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","1997-06-25","87"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","1997-06-26","87"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","1997-06-27","82"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","1997-06-28","85"
